Year,State,sumInsured,premiumRate,farmerShare,farmerShareValue,stateShare,stateShareValue,goiShare,goiShareValue,indemnityLevel,seasonCode,isPreviousSeasonYearInSubsidy,firstGoiSubsidy,categoryName,cropTypeCode,insuranceCompanyName,Policy Term (Days)
2021,tamilnadu,15067.0,30.0,1.5,226.005,16.75,2523.7225,11.75,1770.3725,70,2,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,17414.0,31.0,1.5,261.21,17.75,3090.985,11.75,2046.145,70,2,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,42225.0,52.0,1.5,633.375,38.75,16362.1875,11.75,4961.4375,90,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2020,tamilnadu,62244.0,39.34,2.0,1244.88,25.840000000000003,16083.8496,11.5,7158.06,90,1,False,True,Oilseeds,1,ORIENTAL INSURANCE,3838
2021,tamilnadu,32765.0,33.0,1.5,491.475,17.25,5651.9625,14.25,4669.0125,80,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,32765.0,35.0,1.5,491.475,19.25,6307.2625,14.25,4669.0125,80,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,22848.0,32.0,1.5,342.72,16.25,3712.8,14.25,3255.84,80,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,61380.0,34.0,1.5,920.7,18.25,11201.85,14.25,8746.65,80,2,True,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,19328.0,36.0,1.5,289.92,20.25,3913.92,14.25,2754.24,80,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2022,tamilnadu,62862.0,37.8,5.0,3143.1,20.3,12760.986,12.5,7857.75,90,2,True,False,Vegetables,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,34457.0,35.1,1.5,516.855,19.35,6667.4295,14.25,4910.1225,90,2,True,False,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,176976.0,54.0,5.0,8848.8,39.0,69020.64,10.0,17697.6,90,2,True,False,Fruits,2,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,3370
2022,tamilnadu,44337.0,39.0,1.5,665.055,25.75,11416.7775,11.75,5209.5975,90,2,True,False,Pulses,1,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,3370
2022,tamilnadu,44337.0,57.0,1.5,665.055,43.75,19397.4375,11.75,5209.5975,90,2,True,False,Pulses,1,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,3370
2022,tamilnadu,31100.0,34.0,5.0,1555.0,19.0,5909.0,10.0,3110.0,90,2,True,False,Fiber Crops,2,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,3370
2020,tamilnadu,53792.0,42.0,5.0,2689.6,24.5,13179.04,12.5,6724.0,70,1,False,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3838
2018,westbengal,52500.0,1.5,0.0,0.0,1.5,787.5,0.0,0.0,80,1,False,True,Cereals,1,ORIENTAL INSURANCE,4710
2022,rajasthan,20701.0,35.0,2.0,414.02,19.0,3933.19,14.0,2898.14,80,1,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3159
2020,tamilnadu,40879.0,60.0,1.5,613.185,46.75,19110.9325,11.75,4803.2825,70,2,False,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3736
2022,rajasthan,6856.0,39.0,2.0,137.12,23.0,1576.88,14.0,959.84,80,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3159
2020,tamilnadu,44213.0,35.0,1.5,663.195,21.75,9616.3275,11.75,5195.0275,70,2,False,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,31641.0,28.8,1.5,474.615,15.55,4920.1755,11.75,3717.8175,70,2,False,True,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2022,rajasthan,17149.0,34.39,2.0,342.98,18.39,3153.7011,14.0,2400.86,80,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3159
2022,uttarpradesh,130000.0,5.74,5.0,6500.0,0.3700000000000002,481.0,0.37,481.0,90,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2020,andamannicobarislands,47045.0,5.0,0.5,235.225,2.75,1293.7375,1.75,823.2875,80,2,False,False,Pulses,1,NATIONAL INSURANCE COMPANY LIMITED,3711
2020,andamannicobarislands,195540.0,15.0,0.5,977.7,9.5,18576.3,5.0,9777.0,80,2,False,False,Vegetables,2,NATIONAL INSURANCE COMPANY LIMITED,3711
2021,tamilnadu,37526.0,33.0,5.0,1876.3,18.0,6754.68,10.0,3752.6,90,2,True,True,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,54587.0,29.0,1.5,818.805,15.75,8597.4525,11.75,6413.9725,90,2,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3370
2020,uttarpradesh,42654.0,28.0,2.0,853.08,14.5,6184.83,11.5,4905.21,80,1,False,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3819
2021,tamilnadu,47054.0,31.0,5.0,2352.7,13.5,6352.29,12.5,5881.75,90,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,80584.0,35.0,5.0,4029.2,17.5,14102.2,12.5,10073.0,80,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2022,puducherry,25000.0,2.33,1.5,375.0,0.4150000000000001,103.75,0.415,103.75,90,2,True,False,Pulses,1,NATIONAL INSURANCE COMPANY LIMITED,3370
2018,haryana,72000.0,15.1715,2.0,1440.0,8.0857,5821.755,5.0857,3661.755,90,1,False,True,Fiber Crops,2,ORIENTAL INSURANCE,4710
2021,tamilnadu,45633.0,37.0,5.0,2281.65,22.0,10039.26,10.0,4563.3,90,1,True,False,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,42225.0,37.0,2.0,844.5,23.5,9922.875,11.5,4855.875,90,1,True,False,Pulses,1,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,60639.0,28.0,5.0,3031.95,13.0,7883.07,10.0,6063.9,90,1,True,False,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,66073.0,33.0,2.0,1321.46,19.5,12884.235,11.5,7598.395,90,1,True,False,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,75459.0,26.0,5.0,3772.95,11.0,8300.49,10.0,7545.9,70,1,True,False,Sugar and Starch Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3838
2021,uttarpradesh,10026.0,30.0,2.0,200.52,16.5,1654.29,11.5,1152.99,80,1,True,True,Oilseeds,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3819
2019,haryana,76600.0,16.03,2.0,1532.0,8.515,6522.49,5.515,4224.49,90,1,False,True,Fiber Crops,2,SBI GENERAL INSURANCE,4710
2021,uttarpradesh,15331.0,28.0,2.0,306.62,14.5,2222.995,11.5,1763.065,80,1,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3819
2021,tamilnadu,73668.0,27.78,1.5,1105.02,14.53,10703.9604,11.75,8655.99,90,2,True,True,Cereals,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,94848.0,31.0,5.0,4742.4,13.5,12804.48,12.5,11856.0,90,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,42225.0,30.0,1.5,633.375,16.75,7072.6875,11.75,4961.4375,80,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,95342.0,27.0,5.0,4767.1,12.0,11441.04,10.0,9534.2,70,2,True,True,Fruits,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,26429.0,52.0,5.0,1321.45,37.0,9778.73,10.0,2642.9,70,2,True,True,Condiments and Spices,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,21119.0,34.0,1.5,316.785,20.75,4382.1925,11.75,2481.4825,70,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,55266.0,31.0,5.0,2763.3,16.0,8842.56,10.0,5526.6,80,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2020,tamilnadu,41506.0,65.0,1.5,622.59,51.75,21479.355,11.75,4876.955,70,2,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,16920.0,40.0,1.5,253.8,26.75,4526.1,11.75,1988.1,70,2,False,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,62615.0,35.0,5.0,3130.75,20.0,12523.0,10.0,6261.5,70,2,False,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,14326.0,35.0,1.5,214.89,21.75,3115.905,11.75,1683.305,70,2,False,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,20995.0,40.0,1.5,314.925,26.75,5616.1625,11.75,2466.9125,70,2,False,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,16549.0,35.0,1.5,248.235,21.75,3599.4075,11.75,1944.5075,70,2,False,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,80399.0,37.1,1.5,1205.985,23.85,19175.1615,11.75,9446.8825,70,2,False,True,Cereals,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2020,tamilnadu,40879.0,35.0,1.5,613.185,21.75,8891.1825,11.75,4803.2825,90,2,False,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,22601.0,35.0,1.5,339.015,21.75,4915.7175,11.75,2655.6175,90,2,False,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,130910.0,35.0,5.0,6545.5,20.0,26182.0,10.0,13091.0,90,2,False,True,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,49400.0,35.0,5.0,2470.0,20.0,9880.0,10.0,4940.0,90,2,False,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3736
2021,rajasthan,25635.0,6.41,5.0,1281.75,0.7050000000000002,180.72675,0.705,180.72675,80,1,True,True,Fiber Crops,2,SBI GENERAL INSURANCE,3800
2020,tamilnadu,29702.0,17.35,5.0,1485.1,6.175000000000002,1834.0985,6.175,1834.0985,70,1,False,True,Fiber Crops,2,ORIENTAL INSURANCE,3838
2018,westbengal,48750.0,2.1,0.0,0.0,2.05,999.375,0.05,24.375,80,1,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,4710
2018,westbengal,65000.0,5.0,0.0,0.0,5.0,3250.0,0.0,0.0,80,1,False,True,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,4710
2020,uttarakhand,76103.0,2.58,2.0,1522.06,0.2900000000000001,220.6987,0.29,220.6987,90,1,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3840
2021,tamilnadu,27056.0,40.0,5.0,1352.8,25.0,6764.0,10.0,2705.6,90,1,True,False,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,60639.0,40.0,5.0,3031.95,25.0,15159.75,10.0,6063.9,90,1,True,False,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,160550.0,25.45,5.0,8027.5,10.45,16777.475,10.0,16055.0,90,1,True,False,Fruits,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3838
2022,uttarpradesh,28162.0,29.76,2.0,563.24,16.26,4579.1412,11.5,3238.63,80,1,True,True,Millets,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3159
2021,tamilnadu,80522.0,30.0,5.0,4026.1,15.0,12078.3,10.0,8052.2,70,1,True,False,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3838
2021,uttarpradesh,42654.0,28.0,2.0,853.08,14.5,6184.83,11.5,4905.21,80,1,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3819
2021,tamilnadu,51376.0,28.0,1.5,770.64,14.75,7577.96,11.75,6036.68,80,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,28936.0,30.0,5.0,1446.8,15.0,4340.4,10.0,2893.6,70,2,True,True,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,28942.0,26.0,5.0,1447.1,11.0,3183.62,10.0,2894.2,70,2,True,True,Fiber Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,97689.0,26.0,5.0,4884.45,11.0,10745.79,10.0,9768.9,70,2,True,True,Vegetables,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,61503.0,34.65,1.5,922.545,21.4,13161.642,11.75,7226.6025,70,2,True,True,Millets,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,55328.0,26.0,5.0,2766.4,11.0,6086.08,10.0,5532.8,70,2,True,True,Vegetables,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,35074.0,26.0,1.5,526.11,12.75,4471.935,11.75,4121.195,70,2,True,True,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,88426.0,34.65,1.5,1326.39,21.4,18923.164,11.75,10390.055,70,2,True,True,Cereals,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,130910.0,26.0,5.0,6545.5,11.0,14400.1,10.0,13091.0,70,2,True,True,Sugar and Starch Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,32765.0,34.0,1.5,491.475,18.25,5979.6125,14.25,4669.0125,70,2,True,True,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2022,rajasthan,6040.0,38.31,2.0,120.8,22.31,1347.524,14.0,845.6,80,1,True,True,Fodder Crops,1,HDFC ERGO GENERAL INSURANCE CO. LTD.,3159
2020,tamilnadu,37075.0,35.0,5.0,1853.75,20.0,7415.0,10.0,3707.5,70,2,False,True,Fiber Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2020,tamilnadu,55822.0,30.0,1.5,837.33,16.75,9350.185,11.75,6559.085,70,2,False,True,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2020,tamilnadu,31641.0,35.0,1.5,474.615,19.25,6090.8925,14.25,4508.8425,80,2,False,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,38472.0,30.0,1.5,577.08,16.75,6444.06,11.75,4520.46,80,2,False,True,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2020,uttarpradesh,48956.0,4.48,2.0,979.12,1.2400000000000004,607.0544,1.24,607.0544,90,1,False,True,Millets,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3819
2020,tamilnadu,62985.0,30.0,1.5,944.775,16.75,10549.9875,11.75,7400.7375,80,2,False,True,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2022,tamilnadu,90155.0,36.9,5.0,4507.75,19.4,17490.07,12.5,11269.375,90,2,True,False,Fruits,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,30743.0,36.9,5.0,1537.15,19.4,5964.142,12.5,3842.875,90,2,True,False,Fiber Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,uttarpradesh,130000.0,5.74,5.0,6500.0,0.3700000000000002,481.0,0.37,481.0,90,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2020,tamilnadu,86944.0,35.0,5.0,4347.2,20.0,17388.8,10.0,8694.4,90,2,False,True,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3736
2018,westbengal,26663.0,26.01,0.0,0.0,14.005,3734.1532,12.005,3200.8932,90,1,False,True,Millets,1,ORIENTAL INSURANCE,4710
2018,westbengal,56653.0,5.41,0.0,0.0,3.705,2098.9937,1.705,965.9337,80,1,False,True,Cereals,1,ORIENTAL INSURANCE,4710
2018,westbengal,65000.0,3.42,0.0,0.0,3.42,2223.0,0.0,0.0,80,1,False,True,Fiber Crops,2,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,4710
2020,himachalpradesh,25000.0,5.4,1.5,375.0,1.9500000000000004,487.5,1.95,487.5,90,2,False,False,Cereals,1,AGRICULTURE INSURANCE COMPANY,3736
2022,tamilnadu,59280.0,28.0,5.0,2964.0,13.0,7706.4,10.0,5928.0,80,2,True,False,Vegetables,2,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,3370
2020,tamilnadu,104358.0,20.85,5.0,5217.9,7.925000000000002,8270.3715,7.925,8270.3715,90,1,False,True,Vegetables,2,ORIENTAL INSURANCE,3838
2018,westbengal,67938.0,7.77,0.0,0.0,4.885,3318.7713,2.885,1960.0113,90,1,False,True,Cereals,1,ORIENTAL INSURANCE,4710
2020,tamilnadu,43472.0,18.87,5.0,2173.6,6.935000000000001,3014.7832,6.935,3014.7832,90,1,False,True,Vegetables,2,ORIENTAL INSURANCE,3838
2021,rajasthan,12256.0,37.45,2.0,245.12,21.450000000000003,2628.912,14.0,1715.84,80,1,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3800
2020,uttarakhand,95455.0,3.2,2.0,1909.1,0.6000000000000002,572.73,0.6,572.73,90,1,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3840
2021,tamilnadu,42225.0,25.56,2.0,844.5,12.06,5092.335,11.5,4855.875,90,1,True,False,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3838
2021,tamilnadu,58663.0,26.0,2.0,1173.26,12.5,7332.875,11.5,6746.245,90,1,True,False,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3838
2021,tamilnadu,161291.0,34.0,5.0,8064.55,16.5,26613.015,12.5,20161.375,80,1,True,False,Fruits,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,54834.0,50.0,5.0,2741.7,35.0,19191.9,10.0,5483.4,90,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2020,tamilnadu,43966.0,31.4,2.0,879.32,17.9,7869.914,11.5,5056.09,90,1,False,True,Millets,1,ORIENTAL INSURANCE,3838
2021,tamilnadu,42225.0,50.0,1.5,633.375,36.75,15517.6875,11.75,4961.4375,70,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,59530.0,43.0,1.5,892.95,29.75,17710.175,11.75,6994.775,70,2,True,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,28612.0,26.83,1.5,429.18,13.579999999999998,3885.5096,11.75,3361.91,70,2,True,True,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,41802.0,32.0,1.5,627.03,18.75,7837.875,11.75,4911.735,80,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,46189.0,30.0,1.5,692.835,16.75,7736.6575,11.75,5427.2075,80,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,haryana,44108.0,16.193,2.0,882.16,7.096500000000002,3130.12422,7.0965,3130.12422,90,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3793
2021,tamilnadu,80522.0,30.0,5.0,4026.1,15.0,12078.3,10.0,8052.2,70,2,True,True,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3370
2020,tamilnadu,38236.0,30.0,5.0,1911.8,15.0,5735.4,10.0,3823.6,80,2,False,True,Fiber Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2020,tamilnadu,46683.0,30.0,5.0,2334.15,15.0,7002.45,10.0,4668.3,80,2,False,True,Sugar and Starch Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2020,tamilnadu,31616.0,30.0,1.5,474.24,16.75,5295.68,11.75,3714.88,80,2,False,True,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2020,tamilnadu,160550.0,33.0,5.0,8027.5,18.0,28899.0,10.0,16055.0,70,2,False,True,Fruits,2,AGRICULTURE INSURANCE COMPANY,3736
2022,tamilnadu,27788.0,35.0,5.0,1389.4,20.0,5557.6,10.0,2778.8,70,2,True,False,Condiments and Spices,2,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,64961.0,49.0,1.5,974.415,35.75,23223.5575,11.75,7632.9175,70,2,True,False,Cereals,1,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,69037.0,40.0,5.0,3451.85,25.0,17259.25,10.0,6903.7,70,2,True,False,Vegetables,2,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2020,tamilnadu,67925.0,35.0,1.5,1018.875,21.75,14773.6875,11.75,7981.1875,90,2,False,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3736
2022,tamilnadu,22596.0,45.0,5.0,1129.8,30.0,6778.8,10.0,2259.6,80,2,True,False,Fiber Crops,2,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2018,westbengal,107000.0,1.5,0.0,0.0,1.5,1605.0,0.0,0.0,80,1,False,True,Fiber Crops,2,ORIENTAL INSURANCE,4710
2022,tamilnadu,53970.0,26.0,1.5,809.55,12.75,6881.175,11.75,6341.475,80,2,True,False,Millets,1,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2021,maharashtra,35000.0,35.0,2.0,700.0,19.0,6650.0,14.0,4900.0,70,1,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3834
2021,maharashtra,40000.0,33.0,5.0,2000.0,15.5,6200.0,12.5,5000.0,70,1,True,True,Fiber Crops,2,BHARTI AXA GENERAL INSURANCE COMPANY LTD.,3834
2021,tamilnadu,168578.0,31.0,5.0,8428.9,16.0,26972.48,10.0,16857.8,90,1,True,False,Fruits,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,42237.0,30.0,5.0,2111.85,15.0,6335.55,10.0,4223.7,90,1,True,False,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,65764.0,33.0,5.0,3288.2,15.5,10193.42,12.5,8220.5,90,1,True,False,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,55414.0,32.0,2.0,1108.28,16.0,8866.24,14.0,7757.96,90,1,True,False,Millets,1,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,48536.0,40.0,2.0,970.72,24.0,11648.64,14.0,6795.04,90,1,True,False,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,15870.0,29.0,2.0,317.4,15.5,2459.85,11.5,1825.05,80,1,True,False,Millets,1,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,26401.0,36.0,5.0,1320.05,21.0,5544.21,10.0,2640.1,90,2,True,True,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,20131.0,30.0,1.5,301.965,16.75,3371.9425,11.75,2365.3925,70,2,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3370
2021,chhattisgarh,37000.0,16.19,1.5,555.0,7.3450000000000015,2717.65,7.345,2717.65,90,2,True,False,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2022,rajasthan,12256.0,37.45,2.0,245.12,21.450000000000003,2628.912,14.0,1715.84,80,1,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3159
2021,tamilnadu,29578.0,30.0,1.5,443.67,16.75,4954.315,11.75,3475.415,90,2,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,80399.0,25.1,1.5,1205.985,11.85,9527.2815,11.75,9446.8825,90,2,True,True,Cereals,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,42225.0,26.0,1.5,633.375,12.75,5383.6875,11.75,4961.4375,90,2,True,True,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,128440.0,26.0,5.0,6422.0,11.0,14128.4,10.0,12844.0,90,2,True,True,Sugar and Starch Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2020,tamilnadu,45448.0,30.0,5.0,2272.4,15.0,6817.2,10.0,4544.8,90,2,False,True,Vegetables,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3736
2020,tamilnadu,52241.0,35.0,5.0,2612.05,20.0,10448.2,10.0,5224.1,90,2,False,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3736
2022,tamilnadu,41815.0,45.0,1.5,627.225,31.75,13276.2625,11.75,4913.2625,70,2,True,False,Pulses,1,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,44337.0,41.0,1.5,665.055,27.75,12303.5175,11.75,5209.5975,90,2,True,False,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,6357.0,45.0,1.5,95.355,31.75,2018.3475,11.75,746.9475,70,2,True,False,Millets,1,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2020,uttarpradesh,37471.0,8.55,1.5,562.065,3.525000000000001,1320.8528,3.525,1320.8527,90,2,False,False,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,4710
2018,haryana,72000.0,8.2449,2.0,1440.0,4.6224,3328.17,1.6224,1168.17,90,1,False,True,Fiber Crops,2,ORIENTAL INSURANCE,4710
2020,tamilnadu,30505.0,27.65,2.0,610.1,14.15,4316.4575,11.5,3508.075,90,1,False,True,Millets,1,ORIENTAL INSURANCE,3838
2021,rajasthan,20701.0,35.0,2.0,414.02,19.0,3933.19,14.0,2898.14,80,1,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3800
2018,westbengal,76250.0,3.8,0.0,0.0,2.65,2020.625,1.15,876.875,90,2,False,True,Cereals,1,NATIONAL INSURANCE COMPANY LIMITED,4710
2018,westbengal,53500.0,4.49,0.0,0.0,2.995,1602.325,1.495,799.825,90,2,False,True,Cereals,1,NATIONAL INSURANCE COMPANY LIMITED,4710
2021,himachalpradesh,30000.0,16.35,1.5,450.0,7.425000000000002,2227.5,7.425,2227.5,90,2,True,False,Cereals,1,AGRICULTURE INSURANCE COMPANY,3370
2022,uttarpradesh,39913.0,28.0,2.0,798.26,14.5,5787.385,11.5,4589.995,90,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3159
2021,tamilnadu,69284.0,30.0,5.0,3464.2,15.0,10392.6,10.0,6928.4,80,1,True,False,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3838
2021,uttarpradesh,42476.0,3.7,2.0,849.52,0.8500000000000002,361.046,0.85,361.046,80,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3819
2021,tamilnadu,167590.0,34.0,5.0,8379.5,16.5,27652.35,12.5,20948.75,90,1,True,False,Fruits,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,76694.0,40.0,2.0,1533.88,26.5,20323.91,11.5,8819.81,90,1,True,False,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3838
